AGE,고용상태,교육수준,상품타입,거주지사이즈,자동차,Willingness to pay/Stay,소득,월 납입액,타 상품 보유 현황,총지불금액
2,1,0,0,0,0,-0.3773855382552105,2.091564987942954,1.1762505738181122,1,0.7704198752766892
4,1,0,0,0,0,-0.46829275276387733,0.6436003640131563,-0.9437918482435375,4,-0.453156396162679
5,1,0,0,0,1,0.8351768460373141,0.7245384626158733,2.5896121885258787,4,0.8400996173859927
3,0,0,1,0,1,-0.34661694257535414,-1.2424133799643753,2.1184916502899567,1,4.887099039094336
3,0,0,0,0,0,0.19183348182213386,-1.2424133799643753,-0.0015507717716931723,2,0.8373124277016205
2,0,0,0,0,0,-0.7032529379555085,-1.2424133799643753,-0.23711104088965426,1,-1.0356790401964557
3,0,0,0,0,0,-0.7647901293152213,-0.45844148054839057,-0.47267131000761536,1,-0.2692018769941179
2,1,0,0,0,0,-0.7689858469079289,1.644889144399186,-0.7082315791255764,1,-0.03229075382248626
4,1,1,0,0,0,-0.37458839319340537,0.9589910196087559,-0.7082315791255764,4,-0.656621243121845
2,0,0,0,0,0,-0.7843701447478572,-0.6909213738066854,-0.7082315791255764,1,-1.0245302814589672
3,0,1,0,0,0,-0.27389117096842064,-1.2424133799643753,-0.23711104088965426,4,0.16281252408356334
3,0,0,1,0,0,0.5708466376967292,-1.2424133799643753,0.7051300355821901,2,1.3808144161541873
4,1,0,0,1,0,0.32469787225787755,-0.23388168497075448,-0.0015507717716931723,2,-0.037865133191230534
4,0,0,0,0,0,0.5302880343005547,-0.3253897280617854,0.469569766464229,2,1.9382523530286146
3,0,0,1,0,1,0.14987630589505688,-1.2424133799643753,4.94521487970549,1,8.005964295906757
4,1,0,0,0,0,-0.11025818485282048,-0.03461320503507322,-0.7082315791255764,2,-0.46709234458453963
4,1,0,0,0,1,0.28973355898531333,-0.4697180508520794,1.1762505738181122,4,0.7704198752766892
4,0,0,0,0,0,-0.6598971894975288,-0.5001912891401158,-0.0015507717716931723,1,2.5570084629592293
1,1,0,0,0,0,-0.3452183700444515,1.7081027121329193,-0.7082315791255764,3,-1.0579765576714328
2,1,0,0,0,0,0.2869364139235083,1.3637992835915693,1.1762505738181122,3,-0.10197049593178968
5,1,0,0,0,0,-0.4822784780729029,0.5193225487341211,0.9406903047001511,1,0.7118888919048744
3,0,0,0,0,0,-0.8515016262311804,-1.2424133799643753,-0.7082315791255764,1,0.8707587039140862
1,1,1,0,0,0,0.07155624416451319,2.0087719965748785,0.469569766464229,4,-0.9548505393496637
3,0,0,0,0,0,-0.5256342265308825,-1.2424133799643753,-0.7082315791255764,4,0.11821748913360915
3,0,0,1,0,0,0.43238795713737505,-0.8219121343317808,0.23400949734626791,2,0.17674847250542403
5,1,0,0,0,0,1.9106791223013873,0.27898144327978214,0.469569766464229,2,0.8373124277016205
1,1,0,0,0,0,-0.07669244411115876,1.9434385513950208,-0.9437918482435375,2,-0.7931935376560797
3,0,0,0,0,0,1.1848199787629554,-1.2424133799643753,-0.47267131000761536,2,-0.30264815320658356
5,1,0,0,0,0,-0.44871273733124145,0.47595338931549547,1.1762505738181122,1,0.6561450982174316
4,0,0,1,0,0,-0.3424212249826464,-0.2690657620279559,1.8829313811719954,1,1.5062379519509335
4,1,1,0,0,0,-0.7619929842534162,0.8494640182256687,-0.7082315791255764,1,-0.8963195559778487
3,0,0,0,0,1,-0.5731856925815698,-1.2424133799643753,0.7051300355821901,1,1.456068537632235
5,1,0,1,0,0,-0.21794826973231804,0.7577204331961795,2.3540519194079175,1,1.316709053413628
3,0,0,0,0,0,0.9106997627060528,-1.2424133799643753,1.1762505738181122,2,0.8038661514891549
5,1,0,0,0,1,4.208533790574303,0.35953678623250435,2.82517245764384,2,1.6623205742757732
3,0,0,0,0,0,-0.8626902064784009,-1.2424133799643753,-0.7082315791255764,1,-0.2218196523597916
3,0,0,0,0,0,-0.38158125584791824,-1.2424133799643753,-0.7082315791255764,4,-0.28592501510035073
3,0,1,0,0,0,-0.4375241570840208,-0.43267908102951924,-0.7082315791255764,3,-0.41971011995021335
4,1,0,0,1,0,-0.031938123122276764,1.1169807748296285,-0.9437918482435375,2,-1.3589930435836235
4,1,0,0,0,0,-0.3578055228225746,1.0847998574877697,-0.47267131000761536,4,-0.901893935346593
4,1,1,0,0,0,-0.746608686413488,0.6317938243479365,-0.7082315791255764,1,-0.2692018769941179
4,1,1,0,0,0,-0.34102265245174385,0.632058809028702,-0.7082315791255764,4,-0.30264815320658356
4,1,0,0,0,0,0.34707503275231855,0.7189737843197971,-0.7082315791255764,2,-0.3862638437377477
3,1,0,0,0,0,-0.40675556140416447,-0.10610018335715272,1.1762505738181122,1,-0.5367720866938431
3,1,1,0,0,0,1.7162775405059307,0.7414091539579456,-0.47267131000761536,2,-1.1889744728369231
3,0,0,0,0,0,-0.5032570660364414,-1.2424133799643753,-0.9437918482435375,3,0.8846946523359469
3,0,0,0,0,0,2.665908288988773,-1.2424133799643753,0.7051300355821901,2,1.3808144161541873
1,1,0,0,1,0,-0.5871714178905953,2.070012900574024,0.23400949734626791,1,-1.286526111789948
2,1,0,0,0,0,-0.7675872743770265,1.5595051917080696,-0.47267131000761536,1,-0.3360944294190492
2,1,0,0,0,0,3.8057449016743643,2.184368511695505,-0.0015507717716931723,2,0.4526802512582656
3,0,1,0,0,0,-0.7508044040061956,-1.2424133799643753,-0.47267131000761536,1,-0.2692018769941179
1,1,0,0,0,0,-0.33123264473542585,1.4154712963408485,-0.7082315791255764,4,-0.9046811250309652
3,0,0,1,0,0,-0.5871714178905953,-1.2424133799643753,0.7051300355821901,1,1.4058991233135365
2,1,0,0,0,0,-0.09487388701289223,1.2328379658087814,-0.9437918482435375,2,-0.1103320649849061
2,1,0,1,0,0,1.1848199787629554,1.6376167870492875,0.23400949734626791,2,0.2269178868241225
3,0,0,0,0,0,-0.6990572203628007,-1.2424133799643753,0.23400949734626791,1,0.9348640666546454
5,1,0,0,0,0,-0.36200124041528237,1.146629616333061,-0.47267131000761536,4,-0.3054353428909557
4,1,0,1,0,0,0.0631648089790977,0.9641729422548374,0.469569766464229,4,-1.3171851983180416
4,1,0,0,0,1,0.29532784910892357,1.1328798556755606,1.1762505738181122,4,-0.5367720866938431
3,1,0,0,1,0,-0.6263314487558672,0.22516011034207153,-0.0015507717716931723,1,-1.4258855960085548
3,1,0,0,0,0,-0.7913630074023701,-0.19169023524442008,-0.7082315791255764,1,-0.4029869818439805
4,1,0,0,0,0,-0.5312285166544928,0.8301201365297848,0.469569766464229,1,-0.4475820167939347
3,0,0,0,0,1,-0.11445390244552811,-1.2424133799643753,0.23400949734626791,4,0.257576973352216
4,1,0,0,0,0,-0.48367705060380556,0.5671375622411463,-0.9437918482435375,4,-0.7235137955467763
4,1,0,0,0,0,-0.30605833917917963,-0.19557667722898123,-0.47267131000761536,3,-0.040652322875602664
3,0,0,1,0,1,1.126079932465048,-1.2424133799643753,1.8829313811719954,2,1.1020954477169735
2,1,1,0,0,1,0.11071627502978491,1.287307039077252,0.469569766464229,4,0.3579158019896129
3,0,0,1,0,0,-0.10186674966740498,-1.2424133799643753,0.469569766464229,4,1.1355417239294392
3,0,0,0,0,0,0.6002166608456829,-1.2424133799643753,0.9406903047001511,2,1.6288742980633075
1,1,0,0,0,0,-0.7941601524641752,1.437376696617466,-0.7082315791255764,1,-1.0496149886183164
4,1,1,0,0,0,1.2113928568501042,0.6420693414131777,-0.9437918482435375,2,-0.7235137955467763
1,1,0,0,1,0,-0.7256300984499494,1.4175617310446655,-0.47267131000761536,1,-0.960424918718408
3,1,0,0,0,0,-0.527032799061785,-0.13866385634900608,-0.9437918482435375,4,-0.3137969119440721
3,0,0,0,1,1,0.523295171646042,-1.2424133799643753,2.5896121885258787,4,3.4712066794332905
4,1,0,0,0,0,0.03938907595375419,-0.021570070192947512,0.23400949734626791,4,-0.2552659285722572
2,0,0,0,1,0,0.12050628274610291,-1.2424133799643753,-0.47267131000761536,2,-0.9882968155621293
3,0,0,0,0,0,2.2197636516308545,-1.2424133799643753,-0.0015507717716931723,2,2.4817543414811816
5,1,0,0,0,0,0.12190485527700541,0.09985179908228144,0.7051300355821901,4,0.42480835441454423
4,1,0,0,0,0,1.8449462133489667,-0.4676570588905697,1.4118108429360734,2,0.8038661514891549
4,1,0,0,0,0,0.34707503275231855,0.7387298644079829,-0.0015507717716931723,2,0.026240229549328625
4,0,0,0,0,1,0.24637781052733385,-0.39089982969548676,1.1762505738181122,4,0.6868041847455252
4,1,0,0,0,0,-0.04452527590039977,0.30126959920639423,-0.0015507717716931723,3,0.14330219629295837
4,0,0,0,1,0,-0.4696913252947799,-0.3999387515838222,1.1762505738181122,1,0.6561450982174316
3,0,0,0,0,0,-0.8542987712929855,-1.2424133799643753,-0.9437918482435375,1,0.04296336765556145
3,0,0,0,0,0,-0.2654997357830053,-1.2424133799643753,0.23400949734626791,4,0.7397607887485957
3,0,0,0,0,0,-0.543815669432616,-1.2424133799643753,0.9406903047001511,1,0.5558062695800347
5,1,0,0,0,0,-0.27249259843751816,0.5465276426260492,-0.47267131000761536,4,0.38300050914896216
3,0,1,0,0,0,0.5246937441769445,-0.48123016309422645,-0.9437918482435375,2,-0.6064518288031465
3,1,0,0,0,1,1.959629160882977,1.600666145453649,2.82517245764384,2,1.598215211535214
5,1,0,0,1,0,0.05896909138638995,1.0264148994924305,0.469569766464229,3,-0.21903246267541945
1,1,0,0,0,0,-0.8095444503041034,1.7225296558634873,-0.9437918482435375,1,-0.818278244815429
3,1,0,0,0,0,-0.4417198746767286,-0.39890825560306736,-0.9437918482435375,4,-0.43643325805644617
3,1,0,0,0,0,-0.3606026678843797,0.6976866816316325,-0.7082315791255764,4,-0.8517245210278946
1,1,0,0,0,0,0.7162981809105962,1.5978985276767648,0.469569766464229,2,-1.3645674229523679
1,1,0,0,0,0,0.7093053182560831,1.886349074061202,-0.7082315791255764,2,-0.4029869818439805
3,1,0,0,0,0,-0.1675996586198257,-0.3134654174273364,-0.0015507717716931723,3,-1.3116108189492972
3,0,0,0,0,0,-0.6445128916576006,-1.2424133799643753,-0.0015507717716931723,1,0.8623971348609698
1,1,0,1,0,0,0.8239882657900935,2.1441202829614516,0.7051300355821901,2,-0.9799352465090129
3,0,0,0,0,0,-0.8487044811693752,-1.2424133799643753,-0.7082315791255764,1,-0.3360944294190492
4,1,1,0,0,0,-0.7661887018461239,-0.09473528482654206,-0.7082315791255764,1,0.13772781692421412
3,1,0,0,0,0,-0.43892272961492346,-0.4383320875525173,-0.7082315791255764,3,-0.41971011995021335
4,1,0,0,0,0,0.8114011130119706,0.8129550177646396,-0.47267131000761536,2,-0.7959807273404519
2,1,0,0,0,0,0.06036766391729268,1.7071605443790865,0.469569766464229,4,0.3077463876709145
3,0,0,0,1,0,-0.47108989782568245,-0.8124315713088361,-0.7082315791255764,4,0.015091470811840075
1,1,0,0,0,0,1.5302673938958895,1.3767835329490805,0.7051300355821901,2,-1.3088236292649251
4,1,0,0,0,0,-0.1592082234344102,0.6224310322942209,-0.0015507717716931723,4,-0.004418856978764885
4,1,0,0,0,0,-0.1997668268305847,0.43647067188143096,-0.23711104088965426,4,-0.05458827129746335
3,0,0,0,0,0,-0.8207330305513238,-0.5395856783472585,-0.9437918482435375,1,-0.28035063573160646
4,0,0,0,0,0,0.9624469463494477,-0.23358725754768167,0.23400949734626791,2,0.1600253343991912
3,1,0,0,0,0,-0.7410143962898776,-0.31393650130425294,-0.47267131000761536,1,-0.2970737738378393
4,1,0,0,0,0,0.6687467148599087,0.7059306494776714,0.469569766464229,2,-0.2775634460472343
5,1,0,0,0,1,-0.045923848431302504,0.9615230954471822,0.23400949734626791,3,0.1600253343991912
4,1,0,1,0,0,0.7246896160960113,-0.3561868365152019,2.1184916502899567,4,1.2665396390949297
3,0,0,0,0,0,-0.29626833146286174,-0.6531757781687505,-0.47267131000761536,4,-0.18837337614732594
4,0,0,0,0,0,0.5722452102276318,-0.29111837601610974,0.469569766464229,2,0.37463894009584575
3,1,0,0,0,0,1.5540431269212331,-0.4362710955910076,-0.7082315791255764,2,-0.717939416178032
4,1,0,0,0,0,-0.39137126356423624,0.5034823533728037,-0.7082315791255764,4,-0.6287493462781236
3,0,0,0,0,0,-0.12564248269274872,-1.2424133799643753,-0.7082315791255764,2,0.6505707188486873
3,1,0,0,0,0,-0.6640929070902365,-0.028577442862080513,-0.0015507717716931723,1,-0.8517245210278946
3,0,0,0,0,0,-0.1773896663361436,-1.2424133799643753,-0.0015507717716931723,4,0.6756554260080366
4,1,1,0,0,0,2.3805994926846497,0.3177575348984719,-0.7082315791255764,2,-0.30264815320658356
4,1,0,0,0,0,-0.7983558700568829,0.2861949151450661,-0.7082315791255764,1,-0.6454724843843564
3,0,0,0,0,0,1.2757271932716225,-1.2424133799643753,-0.0015507717716931723,2,0.026240229549328625
3,0,0,0,0,1,-0.5829757002978878,-1.2424133799643753,0.7051300355821901,1,1.4058991233135365
1,1,0,0,0,0,-0.4878727681965133,1.538424188216056,0.7051300355821901,1,-1.0328918505120834
4,1,0,0,0,1,-0.5410185243708108,0.13480033420102458,0.469569766464229,1,-0.6621956224905893
3,0,0,0,0,1,0.11491199262249266,-1.2424133799643753,0.7051300355821901,3,0.4721905790488706
3,1,1,0,1,0,-0.5619971123343492,-0.4680987000251789,0.469569766464229,1,-1.3116108189492972
3,1,0,0,1,0,-0.41794414165138494,0.4680921771194513,-0.7082315791255764,4,-0.7625344511279862
2,1,0,0,0,0,-0.8039501601804931,1.517078200043277,-0.9437918482435375,1,-0.46709234458453963
3,1,1,0,0,0,-0.6487086092503084,-0.33142549023477813,-0.0015507717716931723,1,-1.085848454515154
3,0,0,0,0,0,-0.38158125584791824,-0.4456338876447231,-0.7082315791255764,3,-0.28592501510035073
3,0,0,0,0,0,0.30092213923253386,-1.2424133799643753,-0.0015507717716931723,2,0.5028496655769641
3,0,0,0,0,0,-0.7885658623405649,-1.2424133799643753,-0.7082315791255764,1,-0.28592501510035073
1,1,0,1,0,0,0.1512748784259594,1.4460623055981139,0.7051300355821901,3,-1.186187283152551
3,0,0,0,0,1,0.8631482966553653,-1.2424133799643753,3.296292995879762,4,3.58826864617692
4,1,0,0,0,0,3.3134473707966614,0.8288835413528789,0.469569766464229,2,-1.044040609249572
3,1,0,0,0,0,-0.46269846264026704,0.30162291211408165,-0.9437918482435375,3,-1.489990958749114
1,1,0,0,0,0,2.458919554415193,1.8322627564427256,-0.7082315791255764,2,-0.41413574058146907
1,1,0,0,0,0,-0.31724691942640026,2.087501889504549,-0.47267131000761536,4,-0.08524735782555687
3,0,0,0,0,0,0.09673054972075941,-1.2424133799643753,0.9406903047001511,4,1.6065767805883304
4,1,0,0,0,0,-0.4221398592440927,1.0706378984379674,-0.7082315791255764,3,-1.470480630958509
4,1,0,0,0,1,0.6002166608456829,0.32644314387911993,0.23400949734626791,2,-0.2692018769941179
4,0,0,1,0,0,0.7932196701102371,-0.3798882440725635,2.82517245764384,4,1.6121511599570746
1,1,0,0,0,0,-0.6794772049301647,2.0653609472894736,-0.23711104088965426,1,-1.1332306791494804
2,1,0,0,0,0,-0.058511001209425505,1.2046023759360982,0.23400949734626791,4,-0.31658410162844425
5,1,0,1,0,0,0.5652523475731189,0.9078489762210079,1.6473711120540344,4,1.0519260333982752
3,0,0,0,1,0,-0.7144415182027289,-1.2424133799643753,0.23400949734626791,1,1.8128288172318685
4,1,0,0,0,0,-0.031938123122276764,0.668450038520502,-0.7082315791255764,2,-0.21624527299104732
2,0,0,0,0,0,-0.016553825282348524,-1.2424133799643753,-0.7082315791255764,2,-0.6928547090186827
4,1,0,0,0,0,-0.7647901293152213,0.33627701980975194,-0.7082315791255764,1,-0.5172617589032381
2,0,0,1,0,0,-0.6319257388794774,-0.6594765250225088,0.23400949734626791,1,-0.41134855089709693
1,1,1,0,0,0,3.0659000328269066,1.3531410108763335,-0.0015507717716931723,2,-1.124869110096364
4,1,0,0,0,0,-0.01795239781325103,-0.324300346596416,0.469569766464229,3,0.2269178868241225
4,1,0,0,0,0,-0.7424129688207802,0.9518658759703937,-0.7082315791255764,1,-1.183400093468179
5,1,0,0,0,1,0.8785325944952935,0.22354075951517105,2.5896121885258787,4,3.0419794680399814
3,0,0,0,1,1,1.1974071315410786,-1.2424133799643753,4.002973803233645,4,2.4399464962155992
2,1,1,0,0,0,-0.4053569888732618,1.1964467363169813,-0.7082315791255764,4,-0.42807168900332976
3,0,0,1,0,0,0.2519721006509441,-1.2424133799643753,1.4118108429360734,3,2.002357715769174
3,0,0,0,0,0,-0.1885782465833642,-1.2424133799643753,0.469569766464229,4,1.0853723096107408
2,0,1,0,0,0,-0.833320183329447,-1.2424133799643753,-0.9437918482435375,1,-0.5089001898501218
1,1,1,0,0,0,0.09673054972075941,2.2265010759372252,-0.7082315791255764,2,-0.2970737738378393
1,1,0,0,0,0,1.154051383083099,1.989810870528989,-0.7082315791255764,2,-0.24690435951914083
3,0,0,0,0,1,-0.1913753916451693,-1.2424133799643753,0.469569766464229,4,0.5892525457925003
3,0,0,1,1,0,0.6603552796744934,-0.708763675644898,0.7051300355821901,2,0.4080852163083114
3,0,0,0,0,0,0.7778353722703089,-1.2424133799643753,-0.9437918482435375,2,-0.21624527299104732
3,0,0,0,0,1,-0.07249672651845124,-1.2424133799643753,0.469569766464229,4,2.8719608972932806
2,0,0,0,0,0,0.0407876484846567,-1.2424133799643753,-0.23711104088965426,2,-1.2558670252618545
3,0,0,0,0,0,-0.8375159009221547,-1.2424133799643753,-0.7082315791255764,1,0.6366347704268267
4,1,0,0,0,0,2.6351396933089166,-0.4302353334180149,-0.23711104088965426,2,0.026240229549328625
3,0,0,0,0,0,1.7274661207531512,-1.2424133799643753,-0.7082315791255764,2,0.4582546306270099
3,1,1,0,0,0,-0.8053487327113956,0.5847148793985933,-0.9437918482435375,1,-1.0217430917745949
3,0,1,0,0,0,0.11491199262249266,-0.8811214891117239,0.7051300355821901,4,0.4721905790488706
2,0,0,0,0,0,-0.7941601524641752,-1.2424133799643753,-0.7082315791255764,1,-0.4726667239532839
2,0,0,0,1,0,-0.7298258160426572,-1.2424133799643753,-0.47267131000761536,1,-1.4370343547460434
4,1,0,0,0,0,2.7358369155339015,-0.04630197373106398,-0.23711104088965426,2,-0.12984239277551105
3,1,1,0,1,0,-0.2710940259066155,0.5361637973338862,-0.47267131000761536,3,-1.3812905610586006
3,0,0,0,1,1,-0.598359998137816,-0.5922881870772924,0.23400949734626791,1,0.3495542329364965
3,0,0,0,0,0,-0.09067816942018449,-0.38854441031090425,-0.7082315791255764,2,-1.2307823181025053
1,1,0,0,0,0,-0.28507975121564116,1.8844058530689212,-0.47267131000761536,3,-1.489990958749114
1,1,1,0,0,0,-0.3452183700444515,1.906429024314768,-0.7082315791255764,3,-0.8935323662934767
3,0,0,0,0,0,-0.5256342265308825,-1.2424133799643753,0.9406903047001511,1,0.5725294076862675
3,1,0,0,0,0,-0.48087990554200044,-0.4144245807990047,-0.9437918482435375,4,-0.48381548269077246
4,1,0,1,0,0,0.5610566299804112,0.399137274635798,0.23400949734626791,2,-0.1716502380410931
3,0,0,0,0,0,-0.1550125058417026,-1.2424133799643753,0.23400949734626791,4,0.09313278197425992
3,0,0,1,0,0,-0.09487388701289223,-1.2424133799643753,0.23400949734626791,3,0.19347161061165685
3,1,0,0,0,0,1.6994946701350997,-0.06864901514229065,-0.9437918482435375,2,-1.2029104212587838
4,1,1,0,0,0,0.10931770249888241,1.0179353897079335,0.469569766464229,4,-1.1945488522056675
1,1,0,0,1,0,1.6603346392698282,2.039775204224446,-0.7082315791255764,2,-0.18837337614732594
4,1,0,0,1,0,-0.48087990554200044,0.3679574105323869,-0.9437918482435375,4,-0.6761315709124499
3,0,0,0,0,0,0.46875084294084174,-1.2424133799643753,0.7051300355821901,2,2.512413428009275
3,1,0,0,0,0,-0.7703844194388315,0.09157838849393533,-0.7082315791255764,1,-1.205697610943156
3,0,0,0,0,0,-0.48507562313470803,-1.2424133799643753,-0.7082315791255764,4,0.19347161061165685
3,0,0,0,0,0,0.06596195404090294,-1.2424133799643753,0.9406903047001511,4,0.8651843245453419
4,1,0,0,0,0,-0.7787758546242469,1.0569175805227742,-0.7082315791255764,1,-0.8628732797653831
1,1,0,0,0,0,-0.4319298669604106,1.3467813785379608,-0.9437918482435375,3,-1.0356790401964557
1,1,0,0,1,0,1.6603346392698282,2.039775204224446,-0.7082315791255764,2,-0.18837337614732594
3,0,0,0,0,0,-0.5871714178905953,-1.2424133799643753,0.7051300355821901,1,0.4721905790488706
3,1,0,0,0,0,-0.7633915567843187,0.5291564246647531,-0.7082315791255764,1,-1.4286727856929269
3,1,0,0,0,0,-0.20675968948509743,0.6348558695478937,-0.0015507717716931723,3,-0.7708960201811026
2,0,1,0,0,0,0.14428201577144664,-1.2424133799643753,1.1762505738181122,3,-1.4147368372710662
2,0,0,0,1,0,0.03379478583014394,-0.6632157532955335,-0.7082315791255764,2,-0.4726667239532839
2,1,0,0,0,0,2.0323549324899104,1.2527118168661964,-0.9437918482435375,2,-0.453156396162679
5,1,0,0,0,0,0.15407202348776441,0.8099518580492969,-0.23711104088965426,2,0.2910232495646817
